,Unnamed: 0,input product,output product,value,proportion,component
279,279,"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities",Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
280,280,Telecommunications services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
281,281,"Computer programming, consultancy and related services",Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
282,282,Information services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
283,283,"Financial services, except insurance and pension funding",Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
284,284,"Insurance, reinsurance and pension funding services, except compulsory social security",Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
285,285,Services auxiliary to financial services and insurance services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
286,286,Real estate services on a fee or contract basis,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
287,287,Owner-Occupiers' Housing Services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
288,288,"Real estate services, excluding on a fee or contract basis and imputed rent",Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
289,289,Legal services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
290,290,"Accounting, bookkeeping and auditing services; tax consulting services",Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
291,291,Services of head offices; management consulting services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
292,292,Architectural and engineering services; technical testing and analysis services,Fish and other fishing products; aquaculture products; support services to fishing,1,0.003584229390681,Imported inputs
293,293,Scientific research and development services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
294,294,Advertising and market research services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
295,295,"Other professional, scientific and technical services",Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
296,296,Veterinary services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
297,297,Rental and leasing services,Fish and other fishing products; aquaculture products; support services to fishing,1,0.003584229390681,Imported inputs
298,298,Employment services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
299,299,"Travel agency, tour operator and other reservation services and related services",Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
300,300,Security and investigation services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
301,301,Services to buildings and landscape,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
302,302,"Office administrative, office support and other business support services",Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
303,303,Public administration and defence services; compulsory social security services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
304,304,Education services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
305,305,Human health services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
306,306,Residential Care  & Social Work Activities,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
307,307,"Creative, arts and entertainment services",Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
308,308,"Libraries, archives, museums and other cultural services",Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
309,309,Gambling and betting services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
310,310,Sports services and amusement and recreation services,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
311,311,Services furnished by membership organisations,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
312,312,Repair services of computers and personal and household goods,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
313,313,Other personal services,Fish and other fishing products; aquaculture products; support services to fishing,1,0.003584229390681,Imported inputs
314,314,Services of households as employers of domestic personnel,Fish and other fishing products; aquaculture products; support services to fishing,0,0.0,Imported inputs
315,315,"Products of agriculture, hunting and related services",Coal and lignite,0,0.0,Imported inputs
316,316,"Products of forestry, logging and related services",Coal and lignite,0,0.0,Imported inputs
317,317,Fish and other fishing products; aquaculture products; support services to fishing,Coal and lignite,0,0.0,Imported inputs
318,318,Coal and lignite,Coal and lignite,0,0.0,Imported inputs
319,319,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,Coal and lignite,0,0.0,Imported inputs
