,input requirements,industry,value,proportion
2555,Other basic metals and casting,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2556,Weapons and ammunition,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2557,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",4,0.00202020202020202
2558,"Computer, electronic and optical products","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",7,0.0035353535353535356
2559,Electrical equipment,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2560,Machinery and equipment n.e.c.,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",7,0.0035353535353535356
2561,"Motor vehicles, trailers and semi-trailers","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",1,0.000505050505050505
2562,Ships and boats,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2563,Air and spacecraft and related machinery,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2564,Other transport equipment - 30.2/4/9,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2565,Furniture,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2566,Other manufactured goods,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",2,0.00101010101010101
2567,Repair and maintenance of ships and boats,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2568,Repair and maintenance of aircraft and spacecraft,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2569,Rest of repair; Installation - 33.11-14/17/19/20,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",54,0.02727272727272727
2570,"Electricity, transmission and distribution","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",27,0.013636363636363636
2571,Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",8,0.00404040404040404
2572,Natural water; water treatment and supply services,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",5,0.0025252525252525255
2573,Sewerage services; sewage sludge,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",5,0.0025252525252525255
2574,"Waste collection, treatment and disposal services; materials recovery services","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",13,0.0065656565656565654
2575,Remediation services and other waste management services,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2576,Construction,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",4,0.00202020202020202
2577,Wholesale and retail trade and repair services of motor vehicles and motorcycles,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2578,"Wholesale trade services, except of motor vehicles and motorcycles","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2579,"Retail trade services, except of motor vehicles and motorcycles","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2580,Rail transport services,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2581,"Land transport services and transport services via pipelines, excluding rail transport","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",131,0.06616161616161616
2582,Water transport services,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2583,Air transport services,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2584,Warehousing and support services for transportation,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",10,0.005050505050505051
2585,Postal and courier services,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",32,0.01616161616161616
2586,Accommodation services,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2587,Food and beverage serving services,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",18,0.00909090909090909
2588,Publishing services,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",8,0.00404040404040404
2589,"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2590,Telecommunications services,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",5,0.0025252525252525255
2591,"Computer programming, consultancy and related services","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",29,0.014646464646464647
2592,Information services,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2593,"Financial services, except insurance and pension funding","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",82,0.04141414141414142
2594,"Insurance, reinsurance and pension funding services, except compulsory social security","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",15,0.007575757575757576
2595,Services auxiliary to financial services and insurance services,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",1,0.000505050505050505
2596,"Real estate services, excluding on a fee or contract basis and excluding imputed rent","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",2,0.00101010101010101
2597,Imputed rents of owner-occupied dwellings,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2598,Real estate activities on a fee or contract basis,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",0,0.0
2599,Legal services,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",37,0.018686868686868686
2600,"Accounting, bookkeeping and auditing services; tax consulting services","Manufacture of paints, varnishes and similar coatings, printing ink and mastics",23,0.011616161616161616
2601,Services of head offices; management consulting services,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",12,0.006060606060606061
